[2024-11-20 19:16:02] Open: 94302.48, High: 94343.43, Low: 94302.48, Close: 94343.43
[2024-11-21 09:14:04] Open: 97234.63, High: 97318.87, Low: 97234.63, Close: 97318.87
[2024-11-21 09:15:02] Open: 97313.37, High: 97313.37, Low: 97225.22, Close: 97249.65
[2024-11-21 09:16:11] Open: 97215.20, High: 97230.05, Low: 97185.58, Close: 97208.58
[2024-11-21 09:17:00] Open: 97211.95, High: 97211.95, Low: 97100.00, Close: 97135.57
[2024-11-21 09:18:10] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:18:10] Open: 97137.92, High: 97137.92, Low: 96969.26, Close: 96969.26
[2024-11-21 09:18:47] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:19:03] Open: 96870.94, High: 96915.60, Low: 96870.94, Close: 96915.60
[2024-11-21 09:20:04] Open: 96986.74, High: 97014.63, Low: 96975.20, Close: 96979.88
[2024-11-21 09:21:01] Open: 96977.80, High: 97002.88, Low: 96901.16, Close: 96901.16
[2024-11-21 09:21:55] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:22:03] Open: 96870.95, High: 96998.00, Low: 96870.95, Close: 96998.00
[2024-11-21 09:23:01] Open: 97024.72, High: 97063.81, Low: 97010.32, Close: 97046.07
[2024-11-21 09:24:03] Open: 97040.53, High: 97278.65, Low: 97040.53, Close: 97262.37
[2024-11-21 09:25:02] Open: 97265.82, High: 97367.28, Low: 97261.05, Close: 97347.76
[2024-11-21 09:25:38] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:26:07] Open: 97315.05, High: 97405.93, Low: 97287.13, Close: 97405.93
[2024-11-21 09:27:07] Open: 97410.48, High: 97415.16, Low: 97246.45, Close: 97246.45
[2024-11-21 09:28:04] Open: 97284.08, High: 97307.69, Low: 97276.28, Close: 97276.28
[2024-11-21 09:28:33] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:29:04] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:29:04] Open: 97275.43, High: 97275.43, Low: 97230.03, Close: 97230.03
[2024-11-21 09:30:04] Open: 97204.69, High: 97205.76, Low: 97150.00, Close: 97150.00
[2024-11-21 09:30:59] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:31:05] Open: 97177.61, High: 97260.69, Low: 97154.19, Close: 97218.69
[2024-11-21 09:32:03] Open: 97274.31, High: 97322.06, Low: 97274.31, Close: 97318.54
[2024-11-21 09:33:04] Open: 97336.35, High: 97376.02, Low: 97328.24, Close: 97336.07
[2024-11-21 09:33:25] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:34:07] Open: 97387.70, High: 97432.79, Low: 97365.13, Close: 97365.13
[2024-11-21 09:34:59] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out.
[2024-11-21 09:35:07] Open: 97356.50, High: 97415.13, Low: 97356.50, Close: 97389.50
[2024-11-21 09:36:07] Open: 97355.97, High: 97414.43, Low: 97336.91, Close: 97414.43
[2024-11-21 09:36:54] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:37:00] Open: 97428.28, High: 97444.83, Low: 97353.64, Close: 97353.64
[2024-11-21 09:38:03] Open: 97357.75, High: 97357.75, Low: 97215.46, Close: 97318.03
[2024-11-21 09:39:04] Open: 97357.51, High: 97385.48, Low: 97328.01, Close: 97346.56
[2024-11-21 09:40:02] Open: 97341.22, High: 97382.37, Low: 97341.22, Close: 97374.41
[2024-11-21 09:41:01] Open: 97369.75, High: 97460.91, Low: 97369.75, Close: 97411.38
[2024-11-21 09:42:01] Open: 97399.69, High: 97467.90, Low: 97399.69, Close: 97458.61
[2024-11-21 09:43:05] Open: 97443.54, High: 97443.54, Low: 97381.22, Close: 97381.22
[2024-11-21 09:44:02] Open: 97433.36, High: 97433.36, Low: 97391.57, Close: 97404.93
[2024-11-21 09:45:05] Open: 97414.48, High: 97441.47, Low: 97394.67, Close: 97441.47
[2024-11-21 09:45:42] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:46:00] Open: 97437.47, High: 97437.47, Low: 97337.66, Close: 97337.66
[2024-11-21 09:47:00] Open: 97329.47, High: 97372.62, Low: 97309.25, Close: 97309.25
[2024-11-21 09:48:01] Open: 97366.55, High: 97366.55, Low: 97145.26, Close: 97149.72
[2024-11-21 09:49:08] Open: 97200.20, High: 97268.64, Low: 97181.92, Close: 97219.66
[2024-11-21 09:50:00] Open: 97185.01, High: 97187.84, Low: 97164.95, Close: 97187.84
[2024-11-21 09:51:01] Open: 97209.57, High: 97226.64, Low: 97174.93, Close: 97226.64
[2024-11-21 09:52:04] Open: 97278.69, High: 97287.48, Low: 97233.95, Close: 97233.95
[2024-11-21 09:52:47] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:53:08] Open: 97250.00, High: 97281.26, Low: 97202.38, Close: 97202.38
[2024-11-21 09:54:04] Open: 97195.23, High: 97255.65, Low: 97195.23, Close: 97255.65
[2024-11-21 09:55:03] Open: 97270.86, High: 97289.24, Low: 97258.17, Close: 97258.17
[2024-11-21 09:55:46] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:56:03] Open: 97250.00, High: 97250.00, Low: 97160.23, Close: 97168.88
[2024-11-21 09:56:36] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:57:03] Open: 97161.65, High: 97173.24, Low: 97135.38, Close: 97168.05
[2024-11-21 09:58:15] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 09:58:15] Open: 97143.69, High: 97143.69, Low: 97072.73, Close: 97072.73
[2024-11-21 09:59:00] Open: 97088.77, High: 97088.77, Low: 97013.41, Close: 97013.41
[2024-11-21 10:00:04] Open: 97012.02, High: 97129.44, Low: 97000.00, Close: 97129.44
[2024-11-21 10:01:01] Open: 97080.48, High: 97114.46, Low: 97072.91, Close: 97072.91
[2024-11-21 10:02:06] Open: 97103.18, High: 97116.09, Low: 97071.53, Close: 97113.44
[2024-11-21 10:03:04] Open: 97097.53, High: 97119.67, Low: 97032.70, Close: 97040.14
[2024-11-21 10:03:26] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:03:42] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:04:03] Open: 97056.98, High: 97056.98, Low: 97001.01, Close: 97034.51
[2024-11-21 10:05:06] Open: 97004.35, High: 97030.60, Low: 96982.82, Close: 97030.55
[2024-11-21 10:06:01] Open: 97054.31, High: 97079.07, Low: 97018.51, Close: 97079.07
[2024-11-21 10:07:06] Open: 97075.21, High: 97128.22, Low: 97075.21, Close: 97128.22
[2024-11-21 10:08:01] Open: 97106.30, High: 97173.76, Low: 97106.30, Close: 97173.76
[2024-11-21 10:09:03] Open: 97169.52, High: 97213.35, Low: 97169.52, Close: 97209.99
[2024-11-21 10:10:01] Open: 97206.24, High: 97207.17, Low: 97156.98, Close: 97160.15
[2024-11-21 10:10:17] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:10:34] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:11:00] Open: 97170.62, High: 97171.33, Low: 97151.04, Close: 97151.04
[2024-11-21 10:12:13] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:12:13] Open: 97157.97, High: 97172.66, Low: 97129.23, Close: 97129.92
[2024-11-21 10:12:40] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:13:00] Open: 97089.55, High: 97120.56, Low: 97089.55, Close: 97107.73
[2024-11-21 10:13:30] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 10:14:02] Open: 97113.08, High: 97127.19, Low: 97112.35, Close: 97122.23
[2024-11-21 10:15:00] Open: 97141.32, High: 97171.23, Low: 97136.05, Close: 97165.62
[2024-11-21 10:16:02] Open: 97150.00, High: 97188.42, Low: 97144.14, Close: 97181.27
[2024-11-21 10:17:01] Open: 97200.00, High: 97250.01, Low: 97200.00, Close: 97250.01
[2024-11-21 10:18:04] Open: 97262.58, High: 97276.69, Low: 97262.15, Close: 97276.50
[2024-11-21 10:19:09] Open: 97276.61, High: 97276.78, Low: 97219.77, Close: 97238.47
[2024-11-21 10:20:01] Open: 97194.12, High: 97261.23, Low: 97194.12, Close: 97259.85
[2024-11-21 10:21:04] Open: 97267.68, High: 97319.57, Low: 97267.68, Close: 97284.41
[2024-11-21 10:22:04] Open: 97280.62, High: 97375.81, Low: 97280.62, Close: 97358.62
[2024-11-21 10:23:04] Open: 97366.31, High: 97405.24, Low: 97354.16, Close: 97405.24
[2024-11-21 10:24:03] Open: 97399.87, High: 97432.74, Low: 97396.30, Close: 97412.82
[2024-11-21 15:59:56] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 16:00:05] Open: 97395.66, High: 97395.66, Low: 97354.41, Close: 97354.41
[2024-11-21 16:01:02] Open: 97389.70, High: 97533.06, Low: 97389.70, Close: 97531.43
[2024-11-21 16:02:04] Open: 97594.62, High: 97605.63, Low: 97517.08, Close: 97563.20
[2024-11-21 16:03:06] Open: 97593.64, High: 97593.64, Low: 97498.56, Close: 97498.56
[2024-11-21 16:04:03] Open: 97514.75, High: 97578.59, Low: 97514.75, Close: 97563.54
[2024-11-21 16:05:13] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 16:05:13] Open: 97529.64, High: 97554.09, Low: 97515.52, Close: 97545.01
[2024-11-21 16:05:54] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 16:06:07] Open: 97525.09, High: 97565.91, Low: 97484.56, Close: 97565.87
[2024-11-21 16:07:05] Open: 97574.62, High: 97615.20, Low: 97574.62, Close: 97615.20
[2024-11-21 16:08:03] Open: 97577.54, High: 97579.78, Low: 97542.29, Close: 97550.32
[2024-11-21 16:09:23] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 16:09:23] Open: 97561.44, High: 97561.44, Low: 97441.41, Close: 97450.04
[2024-11-21 16:10:05] Open: 97456.64, High: 97500.90, Low: 97456.64, Close: 97500.90
[2024-11-21 16:11:04] Open: 97477.86, High: 97565.65, Low: 97477.86, Close: 97565.65
[2024-11-21 16:12:00] Open: 97579.73, High: 97584.83, Low: 97503.18, Close: 97510.00
[2024-11-21 16:13:01] Open: 97546.56, High: 97586.96, Low: 97538.29, Close: 97538.29
[2024-11-21 16:14:02] Open: 97527.72, High: 97575.03, Low: 97401.60, Close: 97401.60
[2024-11-21 16:15:02] Open: 97406.08, High: 97472.83, Low: 97406.08, Close: 97472.83
[2024-11-21 16:16:02] Open: 97512.51, High: 97517.94, Low: 97446.56, Close: 97446.56
[2024-11-21 16:17:00] Open: 97454.08, High: 97469.58, Low: 97418.29, Close: 97444.94
[2024-11-21 16:18:00] Open: 97485.31, High: 97519.23, Low: 97447.08, Close: 97519.23
[2024-11-21 16:19:00] Open: 97518.46, High: 97518.46, Low: 97415.00, Close: 97424.72
[2024-11-21 16:20:00] Open: 97412.59, High: 97418.97, Low: 97387.03, Close: 97387.03
[2024-11-21 16:21:00] Open: 97386.91, High: 97440.39, Low: 97299.84, Close: 97305.42
[2024-11-21 16:22:01] Open: 97299.85, High: 97417.81, Low: 97299.85, Close: 97417.81
[2024-11-21 16:23:01] Open: 97409.10, High: 97409.10, Low: 97376.37, Close: 97376.37
[2024-11-21 16:24:04] Open: 97400.06, High: 97404.66, Low: 97294.05, Close: 97305.46
[2024-11-21 16:25:00] Open: 97305.38, High: 97308.09, Low: 97259.96, Close: 97261.92
[2024-11-21 16:26:03] Open: 97253.42, High: 97253.42, Low: 97208.51, Close: 97208.51
[2024-11-21 16:26:48] Ошибка при запросе цены: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-21 16:27:00] Open: 97201.01, High: 97208.80, Low: 97187.12, Close: 97187.12
[2024-11-21 16:28:01] Open: 97145.05, High: 97218.41, Low: 97081.72, Close: 97218.41
[2024-11-21 16:29:07] Open: 97213.30, High: 97213.30, Low: 97128.58, Close: 97132.82
[2024-11-21 16:30:03] Open: 97133.14, High: 97202.79, Low: 97115.58, Close: 97144.85
[2024-11-21 16:31:00] Open: 97131.78, High: 97209.07, Low: 97131.78, Close: 97209.07
[2024-11-21 16:32:02] Open: 97202.77, High: 97344.20, Low: 97200.74, Close: 97331.85
[2024-11-21 16:33:01] Open: 97334.97, High: 97437.90, Low: 97334.97, Close: 97430.40
[2024-11-21 16:34:01] Open: 97439.81, High: 97483.29, Low: 97439.81, Close: 97483.29
[2024-11-21 16:35:00] Open: 97493.95, High: 97575.98, Low: 97483.37, Close: 97548.97
[2024-11-21 16:36:05] Open: 97616.86, High: 97649.35, Low: 97585.80, Close: 97630.31
[2024-11-21 16:37:00] Open: 97652.38, High: 97696.59, Low: 97621.55, Close: 97696.59
[2024-11-21 16:38:00] Open: 97651.40, High: 97773.80, Low: 97641.12, Close: 97702.94
[2024-11-21 16:39:04] Open: 97718.38, High: 97718.38, Low: 97650.00, Close: 97689.18
[2024-11-21 16:40:03] Open: 97686.09, High: 97694.67, Low: 97608.29, Close: 97618.22
[2024-11-21 16:41:02] Open: 97630.22, High: 97699.99, Low: 97630.22, Close: 97693.20
[2024-11-21 16:42:05] Open: 97691.16, High: 97691.16, Low: 97624.57, Close: 97636.04
[2024-11-21 16:43:00] Open: 97617.38, High: 97617.38, Low: 97555.45, Close: 97556.80
[2024-11-21 16:44:01] Open: 97540.52, High: 97581.77, Low: 97511.82, Close: 97511.82
[2024-11-21 16:45:00] Open: 97513.30, High: 97563.21, Low: 97500.63, Close: 97550.37
[2024-11-21 16:45:51] Ошибка при запросе цены: HTTPSConnectionPool(host='api.exchange.coinbase.com', port=443): Read timed out. (read timeout=10)
[2024-11-21 16:46:03] Open: 97536.22, High: 97591.21, Low: 97513.70, Close: 97572.73
[2024-11-21 16:47:05] Open: 97550.25, High: 97552.90, Low: 97477.25, Close: 97489.66
[2024-11-21 16:48:05] Open: 97469.01, High: 97526.95, Low: 97455.90, Close: 97474.82
[2024-11-21 16:49:07] Open: 97455.93, High: 97517.55, Low: 97455.93, Close: 97517.55
[2024-11-21 16:50:01] Open: 97541.21, High: 97617.64, Low: 97541.21, Close: 97571.24
[2024-11-21 16:51:04] Open: 97571.22, High: 97571.22, Low: 97467.68, Close: 97568.08
[2024-11-21 16:52:03] Open: 97577.67, High: 97589.72, Low: 97505.40, Close: 97519.15
[2024-11-21 16:53:00] Open: 97506.18, High: 97537.05, Low: 97506.17, Close: 97528.75
[2024-11-21 16:54:03] Open: 97518.37, High: 97600.00, Low: 97517.82, Close: 97574.60
[2024-11-21 16:55:04] Open: 97616.38, High: 97679.99, Low: 97616.38, Close: 97673.55
[2024-11-21 16:56:04] Open: 97673.54, High: 97673.54, Low: 97605.66, Close: 97605.67
[2024-11-21 16:57:04] Open: 97580.18, High: 97607.47, Low: 97532.08, Close: 97555.88
[2024-11-21 16:58:02] Open: 97545.46, High: 97578.32, Low: 97525.98, Close: 97578.32
[2024-11-21 16:59:02] Open: 97546.90, High: 97610.57, Low: 97542.52, Close: 97602.03
[2024-11-21 17:00:01] Open: 97609.99, High: 97609.99, Low: 97555.92, Close: 97569.99
[2024-11-21 17:01:05] Open: 97574.99, High: 97592.91, Low: 97534.51, Close: 97558.39
[2024-11-21 17:02:03] Open: 97543.43, High: 97543.43, Low: 97467.30, Close: 97467.30
[2024-11-21 17:03:04] Ошибка при запросе цены: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2024-11-21 17:03:04] Open: 97492.04, High: 97513.60, Low: 97484.87, Close: 97508.66
[2024-11-21 17:04:05] Open: 97476.22, High: 97480.63, Low: 97456.30, Close: 97458.21
[2024-11-21 17:05:01] Open: 97477.29, High: 97477.30, Low: 97388.02, Close: 97405.01
[2024-11-21 17:06:02] Open: 97456.73, High: 97458.96, Low: 97430.35, Close: 97448.73
[2024-11-21 17:07:04] Open: 97433.34, High: 97502.33, Low: 97433.34, Close: 97442.35
[2024-11-21 17:08:04] Open: 97446.78, High: 97496.94, Low: 97436.73, Close: 97481.58
[2024-11-21 17:09:05] Open: 97498.79, High: 97498.79, Low: 97387.93, Close: 97387.93
[2024-11-21 17:10:01] Open: 97356.80, High: 97403.23, Low: 97316.85, Close: 97352.47
[2024-11-21 17:11:02] Open: 97343.19, High: 97355.57, Low: 97296.07, Close: 97346.29
[2024-11-21 17:12:02] Open: 97319.37, High: 97445.50, Low: 97293.82, Close: 97436.51
[2024-11-21 17:13:02] Open: 97444.69, High: 97512.31, Low: 97436.51, Close: 97442.75
[2024-11-21 17:14:03] Open: 97389.33, High: 97409.87, Low: 97343.84, Close: 97372.10
[2024-11-21 17:15:01] Open: 97394.50, High: 97477.92, Low: 97394.50, Close: 97477.92
[2024-11-21 17:16:01] Open: 97500.00, High: 97500.00, Low: 97463.67, Close: 97463.67
[2024-11-21 17:17:00] Open: 97455.97, High: 97498.18, Low: 97450.00, Close: 97498.18
[2024-11-21 17:18:05] Open: 97480.26, High: 97591.28, Low: 97480.26, Close: 97591.28
[2024-11-21 17:19:04] Open: 97573.91, High: 97620.98, Low: 97573.91, Close: 97620.98
[2024-11-21 17:20:00] Open: 97616.55, High: 97616.55, Low: 97564.92, Close: 97564.92
[2024-11-21 17:21:00] Open: 97562.41, High: 97578.84, Low: 97459.78, Close: 97521.84
[2024-11-21 17:22:05] Open: 97508.25, High: 97508.25, Low: 97425.04, Close: 97435.36
[2024-11-21 17:23:04] Open: 97414.03, High: 97425.58, Low: 97242.63, Close: 97274.42
[2024-11-21 17:24:03] Open: 97280.40, High: 97336.09, Low: 97254.44, Close: 97274.46
[2024-11-21 17:25:03] Open: 97285.42, High: 97347.81, Low: 97269.54, Close: 97330.54
[2024-11-21 17:26:01] Open: 97328.57, High: 97425.90, Low: 97328.57, Close: 97377.61
[2024-11-21 17:27:00] Open: 97378.49, High: 97395.78, Low: 97311.14, Close: 97324.25
[2024-11-21 17:28:04] Open: 97317.40, High: 97317.40, Low: 97270.52, Close: 97270.52
[2024-11-21 17:29:04] Open: 97280.11, High: 97316.98, Low: 97268.48, Close: 97268.48
[2024-11-21 17:30:05] Open: 97270.40, High: 97341.63, Low: 97270.40, Close: 97315.60
[2024-11-21 17:31:03] Open: 97302.59, High: 97302.59, Low: 97200.00, Close: 97214.01
[2024-11-21 17:32:03] Open: 97182.04, High: 97394.24, Low: 97182.04, Close: 97269.21
[2024-11-21 17:33:04] Open: 97210.86, High: 97240.55, Low: 97152.97, Close: 97152.97
[2024-11-21 17:34:04] Open: 97121.15, High: 97162.84, Low: 97091.03, Close: 97105.88
[2024-11-21 17:35:04] Open: 97070.54, High: 97070.54, Low: 96942.51, Close: 97053.16
[2024-11-21 17:36:04] Open: 97028.35, High: 97028.35, Low: 96876.80, Close: 96899.07
[2024-11-21 17:37:04] Open: 96877.47, High: 96902.31, Low: 96809.40, Close: 96809.40
[2024-11-21 17:38:05] Open: 96833.96, High: 96974.85, Low: 96833.96, Close: 96929.95
[2024-11-21 17:39:02] Open: 96926.88, High: 96979.56, Low: 96867.62, Close: 96868.53
[2024-11-21 17:40:02] Open: 96867.18, High: 96867.18, Low: 96615.07, Close: 96615.07
[2024-11-21 17:41:01] Open: 96597.80, High: 96801.02, Low: 96555.80, Close: 96801.02
[2024-11-21 17:42:04] Open: 96895.48, High: 97035.19, Low: 96895.48, Close: 96933.10
[2024-11-21 17:43:02] Open: 96893.88, High: 97057.32, Low: 96893.88, Close: 97036.75
[2024-11-21 17:44:03] Open: 97079.32, High: 97261.69, Low: 97079.32, Close: 97213.90
[2024-11-21 17:45:02] Open: 97260.92, High: 97323.43, Low: 97227.79, Close: 97323.43
[2024-11-21 17:46:04] Open: 97242.71, High: 97242.71, Low: 97153.06, Close: 97205.59
[2024-11-21 17:47:02] Open: 97208.39, High: 97387.43, Low: 97208.39, Close: 97335.21
[2024-11-21 17:48:01] Open: 97363.57, High: 97430.44, Low: 97354.79, Close: 97402.08
[2024-11-21 17:49:00] Open: 97404.13, High: 97550.62, Low: 97404.13, Close: 97550.62
[2024-11-21 17:50:04] Open: 97522.09, High: 97690.50, Low: 97522.09, Close: 97550.21
[2024-11-21 17:51:03] Open: 97584.43, High: 97693.25, Low: 97518.84, Close: 97659.62
